Frame,Class,BEV_X,BEV_Y
442,Walking,92,95
442,Walking,510,4
442,Walking,653,122
442,Walking,0,808
442,Walking,83,168
442,Walking,980,37
442,Walking,60,397
442,Walking,1,829
442,Walking,-23,597
442,Walking,63,161
442,Walking,37,73
442,Walking,63,302
442,Walking,625,-47
442,Walking,112,468
443,Driving,624,541
443,Driving,442,1063
443,Driving,841,776
443,Driving,163,1057
443,Driving,707,822
443,Driving,628,1070
443,Driving,453,708
443,Driving,323,1126
443,Driving,456,1286
443,Driving,937,475
443,Driving,835,160
443,Driving,121,730
443,Driving,622,818
443,Driving,484,821
443,Driving,84,1049
443,Driving,782,15
443,Driving,473,478
443,Driving,848,1012
443,Driving,62,1061
443,Driving,165,180
443,Driving,82,960
443,Driving,1087,929
443,Driving,987,-223
443,Driving,404,1167
443,Driving,1029,173
443,Driving,960,184
443,Driving,82,960
443,Driving,474,959
443,Driving,787,995
443,Driving,729,207
443,Driving,242,426
443,Driving,975,528
443,Driving,1030,171
443,Driving,511,10
443,Driving,956,187
443,Driving,570,1201
443,Driving,455,1056
443,Driving,836,-117
443,Driving,980,982
443,Driving,834,161
443,Driving,323,1125
443,Driving,165,180
443,Driving,732,203
443,Walking,635,920
443,Walking,824,1028
443,Walking,642,675
443,Walking,785,533
443,Walking,823,412
443,Walking,569,643
443,Walking,660,940
443,Walking,53,596
443,Walking,1013,3
443,Walking,633,683
443,Walking,1,700
443,Walking,524,794
443,Walking,844,1091
443,Walking,983,-6
443,Walking,602,966
443,Walking,501,1023
443,Walking,608,379
443,Walking,681,535
443,Walking,649,1111
443,Walking,33,799
443,Walking,10,617
443,Walking,1008,504
443,Walking,585,635
443,Walking,586,502
443,Walking,536,789
443,Walking,518,518
443,Walking,55,842
443,Walking,11,578
443,Walking,84,116
443,Walking,147,500
443,Walking,53,436
443,Walking,91,95
443,Walking,679,182
443,Walking,497,963
443,Walking,653,122
443,Walking,2,830
443,Walking,82,169
443,Walking,980,37
443,Walking,66,306
443,Walking,56,396
443,Walking,113,465
443,Walking,-1,807
443,Walking,-23,597
443,Walking,63,161
443,Walking,36,73
444,Driving,856,632
444,Driving,441,1064
444,Driving,844,777
444,Driving,162,1052
444,Driving,709,824
444,Driving,630,1067
444,Driving,453,710
444,Driving,323,1124
444,Driving,937,476
444,Driving,455,1286
444,Driving,835,160
444,Driving,482,820
444,Driving,622,818
444,Driving,120,725
444,Driving,84,1049
444,Driving,781,18
444,Driving,164,173
444,Driving,473,480
444,Driving,406,1169
444,Driving,573,1199
444,Driving,472,962
444,Driving,81,957
444,Driving,1086,929
444,Driving,677,138
444,Driving,848,1013
444,Driving,987,-226
444,Driving,960,184
444,Driving,1029,173
444,Driving,789,993
444,Driving,480,970
444,Driving,729,207
444,Driving,80,955
444,Driving,243,420
444,Driving,625,544
444,Driving,650,1110
444,Driving,977,526
444,Driving,1030,171
444,Driving,572,1199
444,Driving,453,1056
444,Driving,956,189
444,Driving,983,983
444,Driving,834,161
444,Driving,934,977
444,Driving,323,1125
444,Driving,732,205
444,Walking,824,1028
444,Walking,635,922
444,Walking,785,533
444,Walking,569,645
444,Walking,822,412
444,Walking,643,679
444,Walking,55,599
444,Walking,1013,3
444,Walking,524,794
444,Walking,0,699
444,Walking,988,15
444,Walking,601,965
444,Walking,659,942
444,Walking,841,1092
444,Walking,585,637
444,Walking,633,684
444,Walking,681,540
444,Walking,1008,504
444,Walking,586,502
444,Walking,488,1070
444,Walking,13,620
444,Walking,33,800
444,Walking,502,1025
444,Walking,53,840
444,Walking,536,791
444,Walking,11,578
444,Walking,607,380
444,Walking,147,498
444,Walking,52,437
444,Walking,519,521
444,Walking,84,120
444,Walking,679,182
444,Walking,91,96
444,Walking,652,123
444,Walking,7,819
444,Walking,60,402
444,Walking,1,830
444,Walking,67,309
444,Walking,980,40
444,Walking,506,0
444,Walking,84,172
444,Walking,-22,599
444,Walking,112,458
444,Walking,64,232
445,Driving,857,630
445,Driving,518,51
445,Driving,441,1067
445,Driving,846,778
445,Driving,162,1046
445,Driving,711,826
445,Driving,632,1066
445,Driving,324,1124
445,Driving,453,711
445,Driving,937,475
445,Driving,454,1287
445,Driving,835,160
445,Driving,483,826
445,Driving,622,818
445,Driving,118,719
445,Driving,82,1048
445,Driving,781,18
445,Driving,473,484
445,Driving,80,954
445,Driving,405,1168
445,Driving,576,1196
445,Driving,165,169
445,Driving,987,-223
445,Driving,791,993
445,Driving,960,184
445,Driving,1029,173
445,Driving,792,992
445,Driving,81,953
445,Driving,477,968
445,Driving,729,210
445,Driving,631,1151
445,Driving,243,412
445,Driving,576,1196
445,Driving,1030,171
445,Driving,454,1060
445,Driving,653,1105
445,Driving,975,526
445,Driving,986,982
445,Driving,986,981
445,Driving,834,161
445,Driving,164,170
445,Driving,473,482
445,Driving,733,207
445,Walking,634,923
445,Walking,821,413
445,Walking,784,533
445,Walking,824,1028
445,Walking,53,598
445,Walking,569,648
445,Walking,839,1093
445,Walking,644,682
445,Walking,987,15
445,Walking,1013,3
445,Walking,1,698
445,Walking,524,796
445,Walking,585,638
445,Walking,633,685
445,Walking,600,967
445,Walking,37,806
445,Walking,681,543
445,Walking,651,1111
445,Walking,1008,504
445,Walking,585,503
445,Walking,15,623
445,Walking,658,942
445,Walking,608,382
445,Walking,13,582
445,Walking,623,545
445,Walking,502,1026
445,Walking,491,1074
445,Walking,49,837
445,Walking,537,793
445,Walking,84,120
445,Walking,52,439
445,Walking,519,526
445,Walking,678,180
445,Walking,652,123
445,Walking,147,500
445,Walking,66,307
445,Walking,63,408
445,Walking,979,41
445,Walking,89,97
445,Walking,4,831
445,Walking,-3,806
445,Walking,84,172
445,Walking,16,231
445,Walking,623,-46
445,Walking,114,451
445,Walking,-22,599
445,Walking,39,396
445,Walking,64,232
446,Driving,518,57
446,Driving,859,631
446,Driving,622,543
446,Driving,441,1071
446,Driving,849,779
446,Driving,713,828
446,Driving,162,1040
446,Driving,635,1064
446,Driving,452,713
446,Driving,324,1123
446,Driving,937,476
446,Driving,835,160
446,Driving,119,711
446,Driving,483,828
446,Driving,452,1287
446,Driving,622,818
446,Driving,83,1048
446,Driving,781,18
446,Driving,580,1194
446,Driving,473,486
446,Driving,79,950
446,Driving,814,977
446,Driving,987,-223
446,Driving,163,160
446,Driving,244,404
446,Driving,63,1060
446,Driving,783,1124
446,Driving,794,992
446,Driving,729,209
446,Driving,479,971
446,Driving,79,952
446,Driving,244,404
446,Driving,454,1064
446,Driving,1030,171
446,Driving,580,1194
446,Driving,653,1110
446,Driving,975,528
446,Driving,991,981
446,Driving,834,163
446,Driving,484,831
446,Driving,937,976
446,Driving,162,161
446,Walking,821,413
446,Walking,784,534
446,Walking,824,1028
446,Walking,568,650
446,Walking,837,1095
446,Walking,645,690
446,Walking,649,947
446,Walking,409,1171
446,Walking,54,599
446,Walking,1013,6
446,Walking,74,708
446,Walking,0,699
446,Walking,988,15
446,Walking,524,797
446,Walking,599,967
446,Walking,1008,504
446,Walking,632,684
446,Walking,700,240
446,Walking,681,542
446,Walking,50,835
446,Walking,586,644
446,Walking,501,1027
446,Walking,491,1075
446,Walking,585,505
446,Walking,538,799
446,Walking,15,624
446,Walking,83,117
446,Walking,14,583
446,Walking,608,384
446,Walking,658,942
446,Walking,51,440
446,Walking,518,522
446,Walking,89,97
446,Walking,652,123
446,Walking,62,407
446,Walking,678,180
446,Walking,979,41
446,Walking,624,-43
446,Walking,5,830
446,Walking,67,312
446,Walking,84,175
446,Walking,24,164
446,Walking,87,415
446,Walking,144,502
446,Walking,20,281
446,Walking,66,167
447,Driving,517,57
447,Driving,622,544
447,Driving,426,1049
447,Driving,852,781
447,Driving,163,1035
447,Driving,637,1062
447,Driving,715,830
447,Driving,453,715
447,Driving,325,1121
447,Driving,485,836
447,Driving,937,476
447,Driving,121,705
447,Driving,835,160
447,Driving,451,1288
447,Driving,623,818
447,Driving,82,1048
447,Driving,454,1067
447,Driving,781,18
447,Driving,80,948
447,Driving,473,490
447,Driving,583,1191
447,Driving,160,152
447,Driving,816,979
447,Driving,474,970
447,Driving,987,-223
447,Driving,409,1172
447,Driving,783,1124
447,Driving,1087,929
447,Driving,186,-106
447,Driving,797,991
447,Driving,729,209
447,Driving,476,969
447,Driving,454,1068
447,Driving,79,950
447,Driving,244,396
447,Driving,583,1190
447,Driving,1030,171
447,Driving,488,1077
447,Driving,975,527
447,Driving,993,982
447,Driving,939,974
447,Driving,834,163
447,Walking,821,413
447,Walking,835,1095
447,Walking,824,1029
447,Walking,784,535
447,Walking,647,693
447,Walking,570,660
447,Walking,74,708
447,Walking,1013,6
447,Walking,653,1110
447,Walking,987,15
447,Walking,0,698
447,Walking,649,948
447,Walking,53,600
447,Walking,1008,504
447,Walking,586,648
447,Walking,525,800
447,Walking,681,545
447,Walking,15,623
447,Walking,631,682
447,Walking,596,967
447,Walking,585,505
447,Walking,655,945
447,Walking,699,239
447,Walking,608,384
447,Walking,500,1027
447,Walking,539,802
447,Walking,84,120
447,Walking,49,834
447,Walking,145,502
447,Walking,15,585
447,Walking,653,125
447,Walking,91,103
447,Walking,518,525
447,Walking,50,441
447,Walking,678,182
447,Walking,980,42
447,Walking,66,313
447,Walking,625,-37
447,Walking,57,413
447,Walking,5,830
447,Walking,15,232
447,Walking,22,162
447,Walking,627,51
447,Walking,669,1186
448,Driving,517,61
448,Driving,861,631
448,Driving,426,1052
448,Driving,855,781
448,Driving,717,831
448,Driving,163,1029
448,Driving,326,1121
448,Driving,638,1061
448,Driving,452,718
448,Driving,484,839
448,Driving,937,476
448,Driving,450,1288
448,Driving,121,699
448,Driving,454,1071
448,Driving,835,160
448,Driving,623,818
448,Driving,84,1049
448,Driving,782,18
448,Driving,80,945
448,Driving,473,494
448,Driving,587,1189
448,Driving,161,148
448,Driving,63,1064
448,Driving,477,971
448,Driving,411,1175
448,Driving,987,-223
448,Driving,244,388
448,Driving,783,1124
448,Driving,476,971
448,Driving,799,990
448,Driving,79,947
448,Driving,728,210
448,Driving,1031,170
448,Driving,452,1068
448,Driving,627,92
448,Driving,244,388
448,Driving,975,528
448,Driving,994,983
448,Driving,834,163
448,Driving,994,983
448,Walking,824,1029
448,Walking,820,412
448,Walking,784,536
448,Walking,647,697
448,Walking,834,1096
448,Walking,1013,6
448,Walking,654,1109
448,Walking,75,710
448,Walking,52,598
448,Walking,649,948
448,Walking,987,15
448,Walking,572,666
448,Walking,1008,504
448,Walking,630,681
448,Walking,698,239
448,Walking,682,550
448,Walking,526,806
448,Walking,539,805
448,Walking,655,944
448,Walking,500,1027
448,Walking,144,502
448,Walking,595,967
448,Walking,84,120
448,Walking,586,648
448,Walking,16,625
448,Walking,607,384
448,Walking,491,1078
448,Walking,621,547
448,Walking,91,103
448,Walking,-2,694
448,Walking,15,585
448,Walking,652,126
448,Walking,51,836
448,Walking,522,538
448,Walking,61,407
448,Walking,4,830
448,Walking,980,43
448,Walking,585,505
448,Walking,678,182
448,Walking,51,443
448,Walking,81,173
448,Walking,66,316
448,Walking,625,-37
448,Walking,16,235
448,Walking,629,50
448,Walking,86,398
448,Walking,669,1186
448,Walking,27,166
449,Driving,621,550
449,Driving,62,240
449,Driving,863,631
449,Driving,427,1055
449,Driving,857,783
449,Driving,162,1024
449,Driving,719,833
449,Driving,327,1120
449,Driving,640,1059
449,Driving,936,476
449,Driving,452,719
449,Driving,484,842
449,Driving,454,1074
449,Driving,449,1289
449,Driving,121,692
449,Driving,835,160
449,Driving,623,818
449,Driving,71,1037
449,Driving,781,18
449,Driving,591,1186
449,Driving,802,989
449,Driving,80,942
449,Driving,471,491
449,Driving,164,149
449,Driving,64,1065
449,Driving,987,-223
449,Driving,783,1124
449,Driving,549,1197
449,Driving,477,973
449,Driving,802,989
449,Driving,729,209
449,Driving,79,944
449,Driving,1031,170
449,Driving,246,384
449,Driving,960,186
449,Driving,975,527
449,Driving,116,428
449,Driving,996,984
449,Driving,996,983
449,Driving,834,163
449,Walking,784,539
449,Walking,647,701
449,Walking,819,407
449,Walking,824,1029
449,Walking,1012,6
449,Walking,832,1097
449,Walking,414,1178
449,Walking,75,711
449,Walking,594,969
449,Walking,630,682
449,Walking,490,1081
449,Walking,987,15
449,Walking,654,1108
449,Walking,52,600
449,Walking,525,809
449,Walking,499,1028
449,Walking,682,553
449,Walking,572,668
449,Walking,144,502
449,Walking,538,805
449,Walking,698,242
449,Walking,1008,504
449,Walking,642,935
449,Walking,43,841
449,Walking,586,649
449,Walking,84,120
449,Walking,606,379
449,Walking,60,408
449,Walking,93,106
449,Walking,4,831
449,Walking,654,945
449,Walking,521,538
449,Walking,652,126
449,Walking,508,32
449,Walking,15,585
449,Walking,-7,688
449,Walking,17,627
449,Walking,54,827
449,Walking,49,444
449,Walking,979,43
449,Walking,677,180
449,Walking,626,-31
449,Walking,83,176
449,Walking,65,320
449,Walking,630,52
449,Walking,584,506
449,Walking,69,172
449,Walking,14,233
449,Walking,27,165
450,Driving,619,545
450,Driving,583,504
450,Driving,515,62
450,Driving,860,784
450,Driving,426,1058
450,Driving,721,835
450,Driving,163,1018
450,Driving,642,1057
450,Driving,452,722
450,Driving,936,476
450,Driving,328,1119
450,Driving,430,1316
450,Driving,484,844
450,Driving,835,160
450,Driving,623,818
450,Driving,454,1076
450,Driving,121,685
450,Driving,71,1037
450,Driving,781,18
450,Driving,594,1183
450,Driving,472,498
450,Driving,163,143
450,Driving,80,941
450,Driving,548,1197
450,Driving,65,1066
450,Driving,987,-223
450,Driving,783,1124
450,Driving,79,941
450,Driving,804,988
450,Driving,728,210
450,Driving,478,976
450,Driving,247,378
450,Driving,1031,170
450,Driving,960,186
450,Driving,115,421
450,Driving,975,527
450,Driving,997,984
450,Driving,997,984
450,Driving,834,163
450,Driving,733,209
450,Walking,415,1179
450,Walking,831,1096
450,Walking,784,541
450,Walking,649,705
450,Walking,526,812
450,Walking,628,684
450,Walking,823,1029
450,Walking,73,709
450,Walking,819,408
450,Walking,631,926
450,Walking,1012,6
450,Walking,655,1108
450,Walking,593,971
450,Walking,144,503
450,Walking,573,670
450,Walking,682,556
450,Walking,987,15
450,Walking,655,945
450,Walking,490,1081
450,Walking,869,629
450,Walking,538,808
450,Walking,499,1029
450,Walking,1008,506
450,Walking,55,825
450,Walking,605,379
450,Walking,585,651
450,Walking,521,540
450,Walking,-8,689
450,Walking,85,123
450,Walking,64,414
450,Walking,677,182
450,Walking,652,126
450,Walking,625,-34
450,Walking,17,627
450,Walking,93,106
450,Walking,35,846
450,Walking,980,40
450,Walking,48,445
450,Walking,69,320
450,Walking,34,394
450,Walking,50,600
450,Walking,15,236
450,Walking,629,41
450,Walking,62,240
450,Walking,31,124
450,Walking,83,179
451,Driving,620,550
451,Driving,864,634
451,Driving,513,57
451,Driving,425,1060
451,Driving,863,787
451,Driving,723,837
451,Driving,163,1012
451,Driving,452,724
451,Driving,936,476
451,Driving,645,1056
451,Driving,328,1118
451,Driving,430,1316
451,Driving,483,847
451,Driving,835,160
451,Driving,623,817
451,Driving,121,679
451,Driving,454,1080
451,Driving,67,1033
451,Driving,782,18
451,Driving,473,502
451,Driving,596,1179
451,Driving,549,1197
451,Driving,160,134
451,Driving,63,1068
451,Driving,78,938
451,Driving,987,-223
451,Driving,458,992
451,Driving,807,987
451,Driving,79,939
451,Driving,115,415
451,Driving,730,209
451,Driving,960,186
451,Driving,478,978
451,Driving,246,368
451,Driving,1031,172
451,Driving,975,528
451,Driving,454,1079
451,Driving,999,985
451,Driving,945,971
451,Driving,834,163
451,Driving,328,1116
451,Walking,416,1180
451,Walking,630,926
451,Walking,784,544
451,Walking,830,1096
451,Walking,818,400
451,Walking,72,711
451,Walking,648,703
451,Walking,628,685
451,Walking,823,1029
451,Walking,1013,6
451,Walking,592,971
451,Walking,655,1108
451,Walking,57,826
451,Walking,527,813
451,Walking,572,671
451,Walking,654,946
451,Walking,143,503
451,Walking,987,13
451,Walking,682,556
451,Walking,537,808
451,Walking,489,1081
451,Walking,-8,687
451,Walking,605,381
451,Walking,42,841
451,Walking,1008,505
451,Walking,520,541
451,Walking,584,653
451,Walking,499,1030
451,Walking,68,420
451,Walking,86,126
451,Walking,46,443
451,Walking,93,109
451,Walking,624,-36
451,Walking,677,180
451,Walking,651,126
451,Walking,980,43
451,Walking,15,628
451,Walking,696,243
451,Walking,48,601
451,Walking,33,394
451,Walking,4,829
451,Walking,82,177
451,Walking,15,587
451,Walking,14,236
451,Walking,62,240
451,Walking,583,508
452,Driving,869,636
452,Driving,620,553
452,Driving,510,49
452,Driving,425,1063
452,Driving,866,787
452,Driving,162,1006
452,Driving,724,838
452,Driving,453,727
452,Driving,936,476
452,Driving,647,1054
452,Driving,329,1117
452,Driving,428,1317
452,Driving,483,850
452,Driving,835,163
452,Driving,624,818
452,Driving,121,673
452,Driving,782,18
452,Driving,67,1033
452,Driving,455,1083
452,Driving,600,1177
452,Driving,472,503
452,Driving,78,935
452,Driving,809,986
452,Driving,65,1069
452,Driving,474,972
452,Driving,548,1198
452,Driving,183,-135
452,Driving,989,-224
452,Driving,79,937
452,Driving,809,986
452,Driving,960,184
452,Driving,729,209
452,Driving,469,495
452,Driving,479,981
452,Driving,1030,172
452,Driving,975,528
452,Driving,116,409
452,Driving,448,1086
452,Driving,247,362
452,Driving,548,1198
452,Driving,1001,985
452,Driving,1000,985
452,Driving,834,163
452,Driving,183,-135
452,Walking,418,1184
452,Walking,818,397
452,Walking,57,825
452,Walking,627,687
452,Walking,785,550
452,Walking,830,1097
452,Walking,72,711
452,Walking,823,1029
452,Walking,647,703
452,Walking,656,1108
452,Walking,653,948
452,Walking,1013,6
452,Walking,571,670
452,Walking,143,503
452,Walking,593,977
452,Walking,488,1082
452,Walking,628,928
452,Walking,527,816
452,Walking,682,556
452,Walking,987,13
452,Walking,538,807
452,Walking,605,383
452,Walking,41,842
452,Walking,-8,687
452,Walking,584,653
452,Walking,521,542
452,Walking,1008,505
452,Walking,65,416
452,Walking,93,109
452,Walking,498,1029
452,Walking,86,126
452,Walking,624,-36
452,Walking,652,129
452,Walking,47,445
452,Walking,676,181
452,Walking,980,40
452,Walking,696,243
452,Walking,48,603
452,Walking,34,397
452,Walking,10,631
452,Walking,227,326
452,Walking,62,322
452,Walking,4,830
452,Walking,77,180
452,Walking,669,1186
452,Walking,12,585
452,Walking,584,516
452,Walking,636,60
452,Walking,29,171
452,Walking,41,444
452,Walking,61,241
452,Walking,19,244
453,Driving,620,553
453,Driving,870,639
453,Driving,512,64
453,Driving,584,518
453,Driving,424,1065
453,Driving,869,788
453,Driving,727,840
453,Driving,162,1000
453,Driving,452,728
453,Driving,936,476
453,Driving,649,1052
453,Driving,329,1116
453,Driving,482,852
453,Driving,427,1317
453,Driving,835,163
453,Driving,624,818
453,Driving,68,1034
453,Driving,121,667
453,Driving,781,18
453,Driving,454,1086
453,Driving,604,1175
453,Driving,473,508
453,Driving,78,933
453,Driving,453,985
453,Driving,65,1070
453,Driving,548,1198
453,Driving,154,120
453,Driving,987,-220
453,Driving,479,984
453,Driving,79,934
453,Driving,812,987
453,Driving,730,209
453,Driving,455,1086
453,Driving,960,186
453,Driving,471,503
453,Driving,1029,173
453,Driving,975,528
453,Driving,549,1199
453,Driving,249,358
453,Driving,117,403
453,Driving,1002,987
453,Driving,1002,986
453,Driving,834,163
453,Driving,329,1115
453,Walking,418,1185
453,Walking,626,692
453,Walking,817,396
453,Walking,785,555
453,Walking,646,704
453,Walking,653,947
453,Walking,72,711
453,Walking,592,979
453,Walking,57,825
453,Walking,1013,6
453,Walking,570,669
453,Walking,526,816
453,Walking,829,1098
453,Walking,627,931
453,Walking,143,503
453,Walking,488,1082
453,Walking,823,1029
453,Walking,987,13
453,Walking,655,1108
453,Walking,682,557
453,Walking,605,383
453,Walking,539,808
453,Walking,697,242
453,Walking,-10,686
453,Walking,583,651
453,Walking,1009,505
453,Walking,499,1032
453,Walking,520,543
453,Walking,653,133
453,Walking,66,418
453,Walking,626,-25
453,Walking,87,129
453,Walking,48,604
453,Walking,40,842
453,Walking,93,109
453,Walking,676,178
453,Walking,9,632
453,Walking,981,40
453,Walking,49,450
453,Walking,81,177
453,Walking,34,397
453,Walking,62,322
453,Walking,632,30
453,Walking,24,254
453,Walking,669,1186
453,Walking,61,244
453,Walking,15,590
453,Walking,3,831
453,Walking,67,173
453,Walking,29,172
453,Walking,613,61
453,Walking,985,396
453,Walking,41,447
454,Driving,620,557
454,Driving,871,640
454,Driving,512,67
454,Driving,584,520
454,Driving,424,1067
454,Driving,872,788
454,Driving,728,842
454,Driving,162,994
454,Driving,452,731
454,Driving,330,1114
454,Driving,936,478
454,Driving,651,1051
454,Driving,482,856
454,Driving,835,163
454,Driving,426,1318
454,Driving,624,818
454,Driving,122,662
454,Driving,781,18
454,Driving,454,1089
454,Driving,66,1032
454,Driving,608,1171
454,Driving,473,512
454,Driving,548,1197
454,Driving,79,931
454,Driving,457,994
454,Driving,67,1068
454,Driving,184,-145
454,Driving,825,976
454,Driving,987,-220
454,Driving,814,984
454,Driving,480,986
454,Driving,730,211
454,Driving,472,507
454,Driving,81,930
454,Driving,453,1089
454,Driving,1030,172
454,Driving,975,529
454,Driving,960,182
454,Driving,115,398
454,Driving,549,1199
454,Driving,1003,988
454,Driving,1003,984
454,Driving,834,163
454,Driving,329,1114
454,Walking,626,693
454,Walking,817,397
454,Walking,627,934
454,Walking,419,1186
454,Walking,785,557
454,Walking,73,713
454,Walking,646,703
454,Walking,570,669
454,Walking,526,817
454,Walking,1012,9
454,Walking,592,981
454,Walking,828,1096
454,Walking,142,504
454,Walking,823,1029
454,Walking,987,13
454,Walking,57,825
454,Walking,652,947
454,Walking,-14,688
454,Walking,682,556
454,Walking,656,1107
454,Walking,538,809
454,Walking,-4,682
454,Walking,605,385
454,Walking,582,654
454,Walking,46,607
454,Walking,698,242
454,Walking,519,544
454,Walking,1009,505
454,Walking,487,1082
454,Walking,499,1036
454,Walking,67,420
454,Walking,650,138
454,Walking,14,590
454,Walking,87,129
454,Walking,627,-22
454,Walking,675,176
454,Walking,51,451
454,Walking,94,112
454,Walking,39,843
454,Walking,980,42
454,Walking,9,632
454,Walking,83,183
454,Walking,669,1186
454,Walking,36,399
454,Walking,632,27
454,Walking,3,831
454,Walking,43,449
454,Walking,22,252
454,Walking,248,348
454,Walking,64,171
455,Driving,512,71
455,Driving,871,641
455,Driving,875,790
455,Driving,424,1070
455,Driving,730,844
455,Driving,161,988
455,Driving,452,734
455,Driving,936,478
455,Driving,652,1049
455,Driving,331,1113
455,Driving,68,1034
455,Driving,482,858
455,Driving,624,818
455,Driving,441,1293
455,Driving,835,163
455,Driving,121,654
455,Driving,454,1091
455,Driving,781,18
455,Driving,611,1169
455,Driving,478,985
455,Driving,548,1198
455,Driving,472,511
455,Driving,67,1069
455,Driving,213,1208
455,Driving,826,976
455,Driving,184,-154
455,Driving,987,-220
455,Driving,817,985
455,Driving,481,994
455,Driving,470,508
455,Driving,454,1091
455,Driving,730,211
455,Driving,79,929
455,Driving,1030,174
455,Driving,974,530
455,Driving,960,182
455,Driving,249,341
455,Driving,113,391
455,Driving,549,1199
455,Driving,484,1082
455,Driving,1005,987
455,Driving,1004,984
455,Driving,834,164
455,Driving,331,1113
455,Walking,626,695
455,Walking,816,392
455,Walking,786,560
455,Walking,645,702
455,Walking,828,1096
455,Walking,627,938
455,Walking,77,718
455,Walking,569,669
455,Walking,525,818
455,Walking,143,506
455,Walking,419,1186
455,Walking,592,983
455,Walking,823,1028
455,Walking,1012,6
455,Walking,-14,689
455,Walking,46,609
455,Walking,656,1107
455,Walking,697,240
455,Walking,-3,680
455,Walking,681,558
455,Walking,651,948
455,Walking,606,389
455,Walking,986,16
455,Walking,538,809
455,Walking,68,422
455,Walking,518,544
455,Walking,582,655
455,Walking,1009,506
455,Walking,585,523
455,Walking,473,1090
455,Walking,500,1039
455,Walking,654,138
455,Walking,51,454
455,Walking,16,594
455,Walking,57,825
455,Walking,88,132
455,Walking,620,562
455,Walking,94,113
455,Walking,32,848
455,Walking,675,176
455,Walking,8,632
455,Walking,622,-42
455,Walking,51,809
455,Walking,24,254
455,Walking,35,399
455,Walking,980,43
455,Walking,100,363
455,Walking,82,183
455,Walking,635,28
455,Walking,669,1186
455,Walking,30,326
456,Driving,619,562
456,Driving,511,74
456,Driving,878,792
456,Driving,424,1072
456,Driving,732,846
456,Driving,162,983
456,Driving,453,736
456,Driving,936,478
456,Driving,655,1047
456,Driving,331,1111
456,Driving,625,819
456,Driving,440,1294
456,Driving,482,861
456,Driving,69,1035
456,Driving,835,163
456,Driving,122,648
456,Driving,781,18
456,Driving,615,1166
456,Driving,454,1094
456,Driving,473,516
456,Driving,207,1201
456,Driving,471,996
456,Driving,549,1197
456,Driving,67,1070
456,Driving,78,924
456,Driving,987,-220
456,Driving,1029,177
456,Driving,669,1186
456,Driving,186,-155
456,Driving,78,927
456,Driving,730,211
456,Driving,470,508
456,Driving,820,988
456,Driving,483,995
456,Driving,1030,174
456,Driving,977,528
456,Driving,453,1093
456,Driving,548,1198
456,Driving,249,333
456,Driving,961,179
456,Driving,511,74
456,Driving,113,388
456,Driving,516,540
456,Driving,585,525
456,Driving,1006,986
456,Driving,1006,986
456,Driving,835,165
456,Driving,332,1112
456,Walking,630,705
456,Walking,525,818
456,Walking,815,395
456,Walking,785,561
456,Walking,645,704
456,Walking,77,718
456,Walking,827,1095
456,Walking,142,506
456,Walking,569,670
456,Walking,47,611
456,Walking,627,942
456,Walking,486,1083
456,Walking,872,639
456,Walking,1012,6
456,Walking,-13,691
456,Walking,592,984
456,Walking,538,809
456,Walking,55,824
456,Walking,696,236
456,Walking,655,1104
456,Walking,419,1187
456,Walking,607,399
456,Walking,987,13
456,Walking,650,949
456,Walking,823,1029
456,Walking,35,846
456,Walking,680,557
456,Walking,582,655
456,Walking,-3,680
456,Walking,69,425
456,Walking,52,809
456,Walking,1009,506
456,Walking,473,1091
456,Walking,53,453
456,Walking,12,592
456,Walking,88,132
456,Walking,500,1040
456,Walking,652,140
456,Walking,8,633
456,Walking,26,259
456,Walking,94,112
456,Walking,675,174
456,Walking,623,-36
456,Walking,36,402
456,Walking,7,307
456,Walking,981,40
456,Walking,29,326
456,Walking,636,33
456,Walking,41,450
456,Walking,21,294
456,Walking,614,61
456,Walking,61,326
457,Driving,618,555
457,Driving,423,1075
457,Driving,881,792
457,Driving,734,848
457,Driving,163,978
457,Driving,452,737
457,Driving,656,1045
457,Driving,936,478
457,Driving,332,1111
457,Driving,481,864
457,Driving,626,818
457,Driving,835,163
457,Driving,439,1295
457,Driving,123,643
457,Driving,781,21
457,Driving,455,1098
457,Driving,88,1053
457,Driving,619,1164
457,Driving,471,998
457,Driving,473,520
457,Driving,549,1197
457,Driving,210,1201
457,Driving,186,-160
457,Driving,68,1069
457,Driving,829,976
457,Driving,473,518
457,Driving,80,924
457,Driving,822,987
457,Driving,730,211
457,Driving,1030,174
457,Driving,550,1198
457,Driving,974,530
457,Driving,469,1001
457,Driving,117,379
457,Driving,471,974
457,Driving,960,180
457,Driving,515,540
457,Driving,678,552
457,Driving,648,947
457,Driving,500,1042
457,Driving,1008,987
457,Driving,1008,986
457,Driving,332,1111
457,Driving,834,166
457,Walking,419,1187
457,Walking,627,945
457,Walking,524,818
457,Walking,645,705
457,Walking,815,393
457,Walking,626,698
457,Walking,80,722
457,Walking,785,563
457,Walking,-14,691
457,Walking,142,506
457,Walking,486,1082
457,Walking,1012,9
457,Walking,569,670
457,Walking,987,16
457,Walking,60,819
457,Walking,537,809
457,Walking,35,814
457,Walking,46,612
457,Walking,-3,675
457,Walking,592,984
457,Walking,607,403
457,Walking,655,1101
457,Walking,695,236
457,Walking,1009,506
457,Walking,823,1029
457,Walking,826,1094
